County,Election_Date,Precinct,Contest_Group_ID,Contest_Type,Contest_Name,Choice,Choice_Party,Vote_For,Election_Day,One_Stop,Absentee_by_Mail,Provisional,Total_Votes
WAKE,2016-11-08,13-10,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,708,0,0,0,708
WAKE,2016-11-08,11-01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,683,0,0,0,683
WAKE,2016-11-08,11-02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,663,0,0,0,663
WAKE,2016-11-08,TRANS 41-80,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
WAKE,2016-11-08,12-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,12-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,13-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,17-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,17-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,17-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,8,0,0,0,8
WAKE,2016-11-08,17-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,16-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,19-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,8,0,0,0,8
WAKE,2016-11-08,20-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,19-16,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,19-13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,OSZB 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSOP 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,39,0,0,39
WAKE,2016-11-08,OSNR 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,38,0,0,38
WAKE,2016-11-08,OSAB 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,31,0,0,31
WAKE,2016-11-08,ABSEN 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSAB 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSAV 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,02-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-35,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-44,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,9,0,0,0,9
WAKE,2016-11-08,01-23,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,13,0,0,0,13
WAKE,2016-11-08,01-26,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,18-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,12,0,0,0,12
WAKE,2016-11-08,18-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,18-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,9,0,0,0,9
WAKE,2016-11-08,15-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,13-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,12-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,OSCB 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSKD 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,19,0,0,19
WAKE,2016-11-08,OSWA 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,19,0,0,19
WAKE,2016-11-08,OSWA 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSWA 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-49,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,04-12,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,01-32,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,12,0,0,0,12
WAKE,2016-11-08,01-33,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,01-25,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,01-30,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-28,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,11,0,0,0,11
WAKE,2016-11-08,06-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,09-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,08-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,08-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,01-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,01-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,09-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,OSFV 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,29,0,0,29
WAKE,2016-11-08,13-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,01-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,01-18,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,10,0,0,0,10
WAKE,2016-11-08,01-16,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-39,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,11,0,0,0,11
WAKE,2016-11-08,04-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,04-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,OSZB 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSWD 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,TRANS 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,04-18,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,04-16,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,04-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,04-19,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,07-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,06-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,07-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,07-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,01-41,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-46,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,20-14,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,20-12,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,20-06B,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,10-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,17-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,OSKD 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSLOB 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSWD 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,10,0,0,10
WAKE,2016-11-08,OSNB 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,18-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,18-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,20-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,OSAP 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,08-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,10-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,08-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,13-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,12-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,12-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,15-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,16-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,OSAP 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSCB 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,63,0,0,63
WAKE,2016-11-08,OSCA 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSKD 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSWD 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSOP 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-29,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,01-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,01-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,01-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,07-12,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,06-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,01-51,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,04-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,04-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,OSHS 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSAP 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,65,0,0,65
WAKE,2016-11-08,OSCA 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,135,0,0,135
WAKE,2016-11-08,OSLL 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,62,0,0,62
WAKE,2016-11-08,14-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,8,0,0,0,8
WAKE,2016-11-08,16-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,16-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,19-15,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,19-12,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,17-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,17-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,04-17,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,12,0,0,0,12
WAKE,2016-11-08,04-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,04-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,04-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,9,0,0,0,9
WAKE,2016-11-08,TRANS 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSTC 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,19-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,08-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,05-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,05-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,07-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,07-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,04-14,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,20-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,OSAB 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,20-15,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,OSNR 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-47,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,01-42,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,04-15,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,11,0,0,0,11
WAKE,2016-11-08,15-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,19-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,12-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,15-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,09-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,07-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,ABSEN 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,81,0,81
WAKE,2016-11-08,OSCH 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,63,0,0,63
WAKE,2016-11-08,OSNB 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-31,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,14,0,0,0,14
WAKE,2016-11-08,01-27,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,01-20,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,9,0,0,0,9
WAKE,2016-11-08,01-38,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,01-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,02-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,02-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSLL 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSLOB 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,57,0,0,57
WAKE,2016-11-08,PROVI 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSAV 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,39,0,0,39
WAKE,2016-11-08,OSCH 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,20-17,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,20-11,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-15,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,05-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,06-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,04-20,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,10,0,0,0,10
WAKE,2016-11-08,07-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,06-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,TRANS 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSNR 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-07A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,04-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,04-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,20-06A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,20-16,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,8,0,0,0,8
WAKE,2016-11-08,OSLL 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSFB 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSFB 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,30,0,0,30
WAKE,2016-11-08,10-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,07-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,07-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,07-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,04-13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,01-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,01-50,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,05-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,12,0,0,0,12
WAKE,2016-11-08,05-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,20-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,19-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,18-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,08-06,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,10,0,0,0,10
WAKE,2016-11-08,07-07A,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,13-10,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,13-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,PROVI 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,01-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,01-34,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,01-37,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-36,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,01-21,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,02-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,02-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,16-03,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,08-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,5,0,0,0,5
WAKE,2016-11-08,16-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,7,0,0,0,7
WAKE,2016-11-08,16-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,14-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,12-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,OSCA 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSCH 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSCB 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSFV 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSGR 81-91,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSHS 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,OSGR 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,38,0,0,38
WAKE,2016-11-08,OSNB 1-40,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,10,0,0,10
WAKE,2016-11-08,OSOP 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,20-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,17-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,17-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,2,0,0,0,2
WAKE,2016-11-08,16-09,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,16-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,13-08,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,19-17,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,19-14,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,18-04,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,13-05,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,07-13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,03-00,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,01-17,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,01-12,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,01-14,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,10,0,0,0,10
WAKE,2016-11-08,PROVI 41-80,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
WAKE,2016-11-08,08-07,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,10-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,3,0,0,0,3
WAKE,2016-11-08,08-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,4,0,0,0,4
WAKE,2016-11-08,13-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,1,0,0,0,1
WAKE,2016-11-08,11-02,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,6,0,0,0,6
WAKE,2016-11-08,11-01,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,13,0,0,0,13
WAKE,2016-11-08,04-19,1001,S,US PRESIDENT,Donald J. Trump,REP,1,258,0,0,0,258
WAKE,2016-11-08,04-16,1001,S,US PRESIDENT,Donald J. Trump,REP,1,337,0,0,0,337
WAKE,2016-11-08,04-18,1001,S,US PRESIDENT,Donald J. Trump,REP,1,331,0,0,0,331
